id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,estimated_occupancy_l365d,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,review_scores_value,host_is_superhost,instant_bookable
1476520095875575675,el Poblenou,Sant Martí,41.40096521418155,2.2051246475944764,Private room in rental unit,Private room,2,2.0,1.0,1.0,31,365,0,0,14,289,124,2,0.65,3.5,5.0,3.5,0,1
1476526524695686619,el Poblenou,Sant Martí,41.40073661881567,2.206321744839613,Private room in rental unit,Private room,2,2.0,1.0,1.0,60,365,24,54,84,359,0,0,0.0,4.73,4.82,4.575,0,1
1476533258781952363,el Poblenou,Sant Martí,41.3988,2.20621,Private room in rental unit,Private room,2,2.0,1.0,1.0,31,365,30,60,90,365,62,1,0.68,4.0,5.0,3.0,0,1
1476555180890022314,la Sagrada Família,Eixample,41.40125,2.17412,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,31,365,15,45,75,350,0,0,0.0,4.71,4.89,4.58,0,1
1476561455386153701,la Sagrada Família,Eixample,41.4023371,2.1750618,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,31,365,19,49,79,354,62,1,0.37,1.0,2.0,1.0,0,1
1476629630548711714,el Poblenou,Sant Martí,41.40294,2.20675,Entire rental unit,Entire home/apt,5,1.5,3.0,4.0,1,1125,25,55,85,357,24,4,0.93,3.75,4.75,3.75,0,1
1476660562730449048,l'Antiga Esquerra de l'Eixample,Eixample,41.38749506546988,2.152016533541097,Private room in rental unit,Private room,1,2.0,1.0,1.0,31,365,12,42,72,347,0,0,0.0,4.73,4.89,4.6,0,1
1476664465012349496,el Poble Sec,Sants-Montjuïc,41.37124,2.15422,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,1,365,12,34,41,310,18,3,0.81,4.33,5.0,3.67,0,1
1476733611849549559,Sant Andreu,Sant Andreu,41.4286293,2.1892284,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,365,30,60,90,365,0,0,0.0,4.5,4.6,4.41,0,0
1476759686534486246,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38857,2.17535,Entire rental unit,Entire home/apt,16,1.0,6.0,3.0,1,330,30,60,90,365,0,0,0.0,4.77,4.94,4.61,0,0
1476766597963096592,el Poblenou,Sant Martí,41.40349,2.20726,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,1,1125,23,53,83,354,48,8,2.02,4.0,4.0,3.63,0,1
1476766826040427511,el Poblenou,Sant Martí,41.40148177143482,2.207004210833671,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,1,1125,16,39,66,329,54,9,4.09,4.44,4.44,4.22,0,1
1476767072431887587,el Poblenou,Sant Martí,41.40384,2.2068,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,1,1125,24,54,84,355,60,10,2.26,3.8,4.5,3.9,0,1
1476792691879996313,la Sagrada Família,Eixample,41.40599,2.1785,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1125,14,44,74,349,42,7,1.62,3.86,4.71,3.57,0,1
1476800640337506566,el Camp de l'Arpa del Clot,Sant Martí,41.41012,2.18213,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1,1125,5,14,21,181,42,7,5.83,4.86,4.71,4.43,0,0
1476850037869043773,el Camp de l'Arpa del Clot,Sant Martí,41.41028,2.18217,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,1,1125,23,50,59,295,12,2,2.0,5.0,5.0,5.0,0,0
1476870302094081503,el Barri Gòtic,Ciutat Vella,41.38596133625991,2.1723120545198933,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1,365,16,38,56,313,18,3,3.0,4.67,5.0,4.67,1,1
1476872034741762762,el Barri Gòtic,Ciutat Vella,41.38372349127585,2.172392402448149,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1,365,8,28,45,315,12,2,2.0,4.5,5.0,5.0,0,1
1477187264315383306,la Barceloneta,Ciutat Vella,41.38472,2.19678,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,31,330,14,14,14,149,0,0,0.0,4.8,4.93,4.57,1,1
1477207363442952291,la Verneda i la Pau,Sant Martí,41.4247674,2.2062304,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,365,14,43,73,91,60,10,3.26,5.0,4.9,5.0,0,0
1477263730448823133,Sants - Badal,Sants-Montjuïc,41.37768653896319,2.129351571054933,Entire rental unit,Entire home/apt,8,2.0,4.0,4.0,31,365,4,29,59,334,0,0,0.0,4.68,4.6850000000000005,4.5,1,1
1477332626134314777,Sant Antoni,Eixample,41.3829851000806,2.161692175785713,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,1,300,16,43,73,343,48,8,1.95,4.75,5.0,4.57,0,0
1477346296824251366,el Fort Pienc,Eixample,41.3980444,2.1779936,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,32,365,0,0,1,168,0,0,0.0,4.67,4.83,4.53,1,0
1477363017124677081,la Sagrada Família,Eixample,41.40834,2.18024,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1125,23,53,78,337,24,4,1.26,4.75,5.0,4.25,0,0
1477410238280054171,el Barri Gòtic,Ciutat Vella,41.37939,2.17561,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,32,365,28,58,88,363,0,0,0.0,4.68,4.91,4.57,0,0
1477416320289378493,la Prosperitat,Nou Barris,41.43953,2.17892,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,365,30,60,90,365,0,0,0.0,4.43,4.46,4.07,0,1
1477425545379266817,l'Antiga Esquerra de l'Eixample,Eixample,41.3880114834913,2.153849553353052,Private room in rental unit,Private room,2,2.0,1.0,1.0,31,365,0,18,48,323,62,1,0.24,5.0,5.0,5.0,0,1
1477470733901504296,el Camp de l'Arpa del Clot,Sant Martí,41.41341341211981,2.1815135137330537,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,12,42,72,72,62,1,1.0,5.0,5.0,5.0,0,0
1477497419163963044,Vallcarca i els Penitents,Gràcia,41.41267,2.14579,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,3,365,16,46,76,94,12,2,2.0,5.0,4.5,4.5,0,1
1477575662859078537,l'Antiga Esquerra de l'Eixample,Eixample,41.39078634297448,2.1582861779938165,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,31,330,7,7,7,159,0,0,0.0,4.73,4.89,4.6,0,1
1477580454829047722,la Sagrada Família,Eixample,41.40795,2.18058,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,1,1125,14,39,51,289,30,5,2.21,5.0,4.6,4.6,0,0
1477589678024468484,el Barri Gòtic,Ciutat Vella,41.3820768,2.1789996,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,365,30,60,90,365,0,0,0.0,4.68,4.91,4.57,0,0
1477636876960265472,la Vila de Gràcia,Gràcia,41.39827,2.154245,Other,Entire home/apt,6,3.0,3.0,4.0,2,365,19,44,74,158,0,0,0.0,4.74,4.89,4.57,0,0
1477699740901421943,el Raval,Ciutat Vella,41.38008,2.16546,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,720,1,31,61,336,64,1,1.0,5.0,5.0,5.0,1,0
1477737161383209668,Vallcarca i els Penitents,Gràcia,41.41162827121884,2.1462198715922853,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,365,25,55,58,301,0,0,0.0,4.78,4.63,4.55,0,1
1477753092424958623,la Verneda i la Pau,Sant Martí,41.4216096,2.2000684,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,30,60,90,365,0,0,0.0,4.59,4.49,4.5,0,1
1477763961932772836,la Verneda i la Pau,Sant Martí,41.42249,2.19936,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,365,17,47,77,352,0,0,0.0,4.59,4.49,4.5,0,1
1478040279184956822,la Barceloneta,Ciutat Vella,41.37976,2.19269,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3,365,20,50,80,355,48,8,1.9,4.63,4.75,4.63,0,1
1478087836152168721,el Camp de l'Arpa del Clot,Sant Martí,41.40872,2.18049,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,1125,26,56,77,327,12,2,2.0,5.0,4.5,5.0,0,0
1478137667572969475,el Camp de l'Arpa del Clot,Sant Martí,41.40997,2.18095,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1,1125,13,30,42,266,18,3,3.0,5.0,4.67,5.0,0,0
1478172933685498451,la Sagrada Família,Eixample,41.40818,2.18032,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1,1125,20,42,60,303,24,4,3.24,4.75,4.75,4.75,0,0
1478175215654984996,Sant Antoni,Eixample,41.38151,2.16051,Entire rental unit,Entire home/apt,4,2.0,3.0,3.0,1,330,0,0,0,14,0,0,0.0,4.71,4.83,4.56,0,0
1478233468495619373,les Corts,Les Corts,41.38584860123503,2.136149145662785,Entire rental unit,Entire home/apt,4,2.0,3.0,3.0,32,365,23,23,23,280,64,1,0.51,3.0,5.0,1.0,0,0
1478276440528723186,el Camp de l'Arpa del Clot,Sant Martí,41.40974,2.18051,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,1125,25,54,64,331,12,2,2.0,5.0,5.0,4.0,0,0
1478311013817988305,el Putxet i el Farró,Sarrià-Sant Gervasi,41.40582,2.14495,Entire rental unit,Entire home/apt,6,2.0,3.0,6.0,33,40,26,56,86,361,0,0,0.0,4.705,4.745,4.5,0,0
1478334864438660553,Sant Antoni,Eixample,41.38295,2.16082,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1,330,0,0,0,82,0,0,0.0,4.71,4.83,4.56,0,0
1478746216041728873,la Prosperitat,Nou Barris,41.44339,2.18,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,3,28,58,88,88,0,0,0.0,4.43,4.46,4.07,0,0
1479510958020262545,l'Antiga Esquerra de l'Eixample,Eixample,41.38669640731586,2.1610929394808167,Private room in rental unit,Private room,4,0.0,0.0,2.0,30,180,11,39,67,339,60,1,0.39,5.0,5.0,4.0,1,0
1479543475595475396,l'Antiga Esquerra de l'Eixample,Eixample,41.38798,2.15282,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,3,365,9,29,42,306,102,17,4.81,4.65,4.88,4.65,0,0
1479567327866904484,la Barceloneta,Ciutat Vella,41.37876,2.19112,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,600,0,0,13,288,0,0,0.0,4.8,4.93,4.57,0,0
1479580992358537282,la Barceloneta,Ciutat Vella,41.37682,2.19181,Other,Entire home/apt,2,1.0,1.0,1.0,32,365,6,14,44,319,0,0,0.0,4.8,4.93,4.57,0,0
1479736682851015681,la Vila de Gràcia,Gràcia,41.40233,2.15932,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,365,6,6,6,6,42,7,3.68,5.0,5.0,5.0,0,1
1479746459094353814,l'Antiga Esquerra de l'Eixample,Eixample,41.38775,2.15955,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,1,330,0,0,0,72,0,0,0.0,4.73,4.89,4.6,0,0
1479822510227223951,el Raval,Ciutat Vella,41.37901178597553,2.17105784389583,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,30,21,43,43,43,18,3,0.85,5.0,5.0,5.0,0,1
1479889357245937981,el Guinardó,Horta-Guinardó,41.42316,2.17766,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,45,12,42,72,347,12,2,0.82,5.0,5.0,5.0,0,1
1479895797841412145,el Barri Gòtic,Ciutat Vella,41.38303,2.17627,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,365,14,39,69,344,18,3,0.9,4.67,5.0,4.33,0,0
1480266912718226622,el Camp de l'Arpa del Clot,Sant Martí,41.408,2.18187,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1,1125,0,0,0,152,0,0,0.0,4.66,4.72,4.5,0,0
1480269406905528993,el Barri Gòtic,Ciutat Vella,41.3803635,2.1791163,Entire rental unit,Entire home/apt,5,3.0,3.0,2.0,32,365,20,20,20,248,64,1,1.0,5.0,5.0,5.0,0,0
1480293958887442227,la Dreta de l'Eixample,Eixample,41.38598443869168,2.166143283247948,Private room in condo,Private room,8,1.0,1.0,6.0,1,365,27,57,87,362,6,1,0.24,5.0,5.0,5.0,0,1
1480327315862919300,Sants,Sants-Montjuïc,41.3733704,2.1322673,Entire rental unit,Entire home/apt,5,1.0,3.0,5.0,2,330,22,44,50,279,24,4,1.46,5.0,5.0,4.75,0,0
1480388858196841435,el Raval,Ciutat Vella,41.37726,2.16646,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,365,18,40,70,70,60,10,9.09,4.6,4.3,4.5,0,1
1480439025197092799,la Maternitat i Sant Ramon,Les Corts,41.3811635,2.1266438,Entire rental unit,Entire home/apt,5,1.5,3.0,3.0,31,1125,0,0,14,289,0,0,0.0,4.81,4.71,4.72,0,1
1480449207981779187,la Sagrera,Sant Andreu,41.42426,2.19268,Private room in rental unit,Private room,1,1.0,1.0,1.0,2,60,14,44,74,74,0,0,0.0,4.755,4.67,4.5649999999999995,0,0
1480453659006747067,la Nova Esquerra de l'Eixample,Eixample,41.38469,2.15335,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1,1125,23,35,56,313,0,0,0.0,4.61,4.77,4.48,0,0
1480466650221682595,el Raval,Ciutat Vella,41.37769,2.16756,Private room in home,Private room,2,1.0,1.0,1.0,1,365,15,39,69,69,12,2,1.76,5.0,5.0,5.0,0,1
1480583953131314309,la Vila de Gràcia,Gràcia,41.40737,2.15411,Private room in rental unit,Private room,4,1.0,1.0,1.0,31,90,27,57,87,87,0,0,0.0,4.74,4.89,4.57,0,0
1480613111689487912,Sants - Badal,Sants-Montjuïc,41.37586,2.12462,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,30,20,50,76,76,0,0,0.0,4.68,4.6850000000000005,4.5,0,0
1480639792699175800,les Corts,Les Corts,41.38721,2.13426,Private room in rental unit,Private room,2,2.0,1.0,1.0,1,365,23,53,83,358,42,7,1.98,4.29,4.71,4.14,0,1
1480994200780095521,la Salut,Gràcia,41.411475113,2.152437964,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,365,20,33,52,120,30,5,1.33,4.4,4.4,3.8,0,1
1481037257950577740,el Guinardó,Horta-Guinardó,41.41907,2.18024,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1,365,18,48,78,353,6,1,0.64,4.0,5.0,4.0,0,1
1481068155363937686,l'Antiga Esquerra de l'Eixample,Eixample,41.38479,2.15736,Entire rental unit,Entire home/apt,5,3.0,3.0,3.0,32,365,7,7,7,144,0,0,0.0,4.73,4.89,4.6,0,0
1481118628859478015,la Vila de Gràcia,Gràcia,41.40351,2.15937,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,365,11,31,57,135,30,5,1.42,3.4,4.8,3.0,0,1
1481126330696496057,la Vila de Gràcia,Gràcia,41.40351,2.15937,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,1,365,15,38,61,133,42,7,2.08,4.0,4.71,4.0,0,1
1481283431723079825,la Vila de Gràcia,Gràcia,41.396555,2.156607,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,1,1125,13,43,73,343,42,7,2.12,4.29,5.0,4.43,1,1
1481411603535428079,la Barceloneta,Ciutat Vella,41.38017517645051,2.1890805289149284,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,365,19,46,71,333,48,8,3.29,5.0,5.0,4.88,1,1
1481419193060922471,el Barri Gòtic,Ciutat Vella,41.38198,2.17472,Private room in condo,Private room,2,1.0,1.0,1.0,3,365,0,0,0,0,60,10,3.19,4.5,5.0,4.5,0,0
1481593030075798178,la Nova Esquerra de l'Eixample,Eixample,41.38426,2.15204,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,365,2,2,16,19,62,1,0.79,5.0,5.0,5.0,0,0
1481701550370448773,la Vila Olímpica del Poblenou,Sant Martí,41.3931857,2.192235232540898,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,32,365,28,58,88,363,0,0,0.0,4.8,4.83,4.6,1,0
1481704430261920903,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,41.40717,2.21033,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,3,365,10,40,70,156,36,6,2.12,4.83,4.83,4.67,0,0
1481782877730791784,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.3965624,2.1490332,Other,Entire home/apt,7,3.5,4.0,4.0,31,1125,0,0,0,0,0,0,0.0,4.69,4.84,4.5,0,1
1481837464639013514,el Baix Guinardó,Horta-Guinardó,41.4104182,2.1698991,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,365,9,21,36,94,48,8,2.12,4.0,4.88,4.0,0,1
1481867936568959506,la Vila de Gràcia,Gràcia,41.398647188481895,2.159533203335832,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,31,330,1,9,9,215,0,0,0.0,4.74,4.89,4.57,0,0
1482009744709226963,Sant Antoni,Eixample,41.37858678053273,2.154278833451989,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,2,365,17,47,70,340,60,10,2.73,4.6,4.8,4.3,0,1
1482043421204095605,la Vila de Gràcia,Gràcia,41.39895,2.15995,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1125,8,38,68,343,54,9,2.62,4.89,4.78,4.44,1,1
1482050417264416990,la Vila de Gràcia,Gràcia,41.39935383082486,2.1563857695516657,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,365,17,43,69,344,42,7,2.23,4.14,5.0,4.0,0,1
1482086851139618751,la Maternitat i Sant Ramon,Les Corts,41.377148563793256,2.123547053707279,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,31,62,0,0,0,0,0,0,0.0,4.81,4.71,4.72,0,0
1482480906645519801,el Poblenou,Sant Martí,41.40315,2.20184,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,365,12,25,41,88,54,9,2.2,4.33,5.0,4.11,0,1
1482614600008321055,el Poble Sec,Sants-Montjuïc,41.3746668,2.1678396,Room in hotel,Private room,2,1.0,2.0,1.0,1,365,28,58,84,252,12,2,1.18,3.0,3.0,3.0,0,1
1482635000013679802,la Maternitat i Sant Ramon,Les Corts,41.38054330456292,2.127192482742934,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,334,16,46,76,351,0,0,0.0,4.81,4.71,4.72,0,1
1482643547910943667,la Maternitat i Sant Ramon,Les Corts,41.37967,2.12671,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,334,0,26,56,331,0,0,0.0,4.81,4.71,4.72,0,1
1482650095507116477,la Maternitat i Sant Ramon,Les Corts,41.38153,2.12502,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,334,0,11,41,316,0,0,0.0,4.81,4.71,4.72,0,1
1482656932334237964,el Poble Sec,Sants-Montjuïc,41.3746668,2.1678396,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,27,48,72,347,24,4,1.07,3.75,3.75,3.5,0,1
1482682955331414662,el Poble Sec,Sants-Montjuïc,41.3746668,2.1678396,Room in hotel,Private room,2,7.0,7.0,7.0,1,365,30,54,84,359,54,9,2.57,4.56,4.44,4.33,0,1
1482718267636965975,el Poble Sec,Sants-Montjuïc,41.3746668,2.1678396,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,15,34,60,335,12,2,0.65,5.0,4.5,4.0,0,1
1483107607860809723,la Maternitat i Sant Ramon,Les Corts,41.38135254290019,2.125326099015449,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,334,12,42,72,347,0,0,0.0,4.81,4.71,4.72,0,1
1483122254571743898,la Nova Esquerra de l'Eixample,Eixample,41.38424,2.14371,Entire rental unit,Entire home/apt,8,2.0,4.0,7.0,31,365,25,55,85,360,62,1,0.25,5.0,5.0,5.0,0,1
1483132193275887380,Vallcarca i els Penitents,Gràcia,41.41189149161113,2.146347811901579,Private room in rental unit,Private room,2,1.0,1.0,1.0,60,180,0,0,13,288,0,0,0.0,4.78,4.63,4.55,0,1
1483146986534018131,Vallcarca i els Penitents,Gràcia,41.41120096545505,2.146322864065503,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,29,59,76,303,0,0,0.0,4.78,4.63,4.55,0,1
1483271463537379850,el Guinardó,Horta-Guinardó,41.41907,2.18024,Entire rental unit,Entire home/apt,7,1.0,2.0,4.0,1,365,29,59,89,364,0,0,0.0,4.75,4.7,4.61,0,1
1483272103385072209,la Vila de Gràcia,Gràcia,41.40684,2.15864,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,365,29,59,89,364,0,0,0.0,4.74,4.89,4.57,0,1
1483272450357080093,el Raval,Ciutat Vella,41.38201,2.16435,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,90,29,59,89,364,0,0,0.0,4.69,4.75,4.56,0,0
1483337118424420643,el Raval,Ciutat Vella,41.38169899967678,2.167800697775705,Private room in rental unit,Private room,2,1.0,1.0,1.0,32,334,0,0,0,0,0,0,0.0,4.69,4.75,4.56,0,1
1483337309435121848,el Raval,Ciutat Vella,41.37975894569377,2.167855230722749,Private room in rental unit,Private room,2,1.0,1.0,1.0,32,334,0,30,32,32,0,0,0.0,4.69,4.75,4.56,0,1
1483454013954018854,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3844684,2.1843861,Private room in rental unit,Private room,1,2.5,1.0,1.0,31,365,18,18,18,275,0,0,0.0,4.77,4.94,4.61,0,0
1483456960107477890,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3844684,2.1843861,Private room in rental unit,Private room,1,2.5,1.0,1.0,31,365,15,15,15,282,0,0,0.0,4.77,4.94,4.61,0,0
1483467617914954380,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3844684,2.1843861,Private room in rental unit,Private room,1,2.5,1.0,1.0,31,365,14,14,14,272,0,0,0.0,4.77,4.94,4.61,0,0
1483469457166652093,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3844684,2.1843861,Private room in rental unit,Private room,2,2.5,1.0,2.0,31,365,5,5,19,294,62,1,0.34,5.0,5.0,5.0,0,0
1483472291297001508,el Barri Gòtic,Ciutat Vella,41.3808865,2.1800533,Private room in rental unit,Private room,2,2.0,1.0,2.0,32,365,1,12,42,317,0,0,0.0,4.68,4.91,4.57,0,0
1483474604835051686,el Barri Gòtic,Ciutat Vella,41.3808865,2.1800533,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,365,0,29,59,334,64,1,1.0,5.0,4.0,4.0,0,0
1483476971513783119,el Barri Gòtic,Ciutat Vella,41.3808865,2.1800533,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,365,1,1,1,168,0,0,0.0,4.68,4.91,4.57,0,0
1483478883272631778,el Barri Gòtic,Ciutat Vella,41.38193,2.18087,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,365,23,53,83,358,0,0,0.0,4.68,4.91,4.57,0,0
1483481231279871035,el Barri Gòtic,Ciutat Vella,41.37978,2.18081,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,365,22,52,82,357,0,0,0.0,4.68,4.91,4.57,0,0
1483491972980879585,Sant Antoni,Eixample,41.38374,2.16222,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,0,0,0,65,0,0,0.0,4.71,4.83,4.56,0,0
1483503792081747044,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3844684,2.1843861,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,24,54,84,359,0,0,0.0,4.77,4.94,4.61,0,0
1483505467503404543,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38412,2.18538,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,20,50,80,355,62,1,0.44,5.0,5.0,5.0,0,0
1483507320752390531,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3844684,2.1843861,Private room in rental unit,Private room,2,2.5,1.0,2.0,31,365,9,20,50,325,0,0,0.0,4.77,4.94,4.61,0,0
1483508503365810191,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38364,2.18365,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,365,4,4,17,292,124,2,0.66,5.0,5.0,5.0,0,0
1483511044809701149,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38342,2.18532,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,0,0,21,296,0,0,0.0,4.77,4.94,4.61,0,0
1483515069051517620,la Vila de Gràcia,Gràcia,41.4017159,2.1559277,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,2,365,16,41,70,337,30,5,1.35,4.8,5.0,4.8,0,1
1483825182014135880,el Baix Guinardó,Horta-Guinardó,41.41291,2.16417,Private room in rental unit,Private room,4,1.0,1.0,1.0,32,330,0,0,0,0,0,0,0.0,4.71,4.77,4.6,0,0
1484687656858027279,el Barri Gòtic,Ciutat Vella,41.37922,2.17685,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,1,365,29,59,89,361,0,0,0.0,4.68,4.91,4.57,1,1
1485248251556227123,la Nova Esquerra de l'Eixample,Eixample,41.38578283226569,2.1441941274281384,Private room in rental unit,Private room,2,2.0,1.0,2.0,31,365,24,24,24,255,0,0,0.0,4.61,4.77,4.48,0,1
1485270646861217051,el Barri Gòtic,Ciutat Vella,41.3820298,2.1761674,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,31,365,6,29,59,334,62,1,0.71,1.0,4.0,1.0,0,0
1485277134007295525,el Barri Gòtic,Ciutat Vella,41.3813,2.17699,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,365,13,22,22,252,0,0,0.0,4.68,4.91,4.57,0,1
1485652478917007696,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39602,2.14353,Entire rental unit,Entire home/apt,8,1.0,3.0,3.0,1,365,13,38,61,301,12,2,0.54,5.0,5.0,5.0,0,1
1486041657667319503,la Vila de Gràcia,Gràcia,41.4035504,2.1582531,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,1,365,12,34,55,55,30,5,3.41,5.0,4.8,5.0,1,1
1486090398245351866,la Teixonera,Horta-Guinardó,41.4224195,2.1487558,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,1,365,29,41,41,41,6,1,0.67,5.0,5.0,5.0,1,1
1486186586608711146,el Poble Sec,Sants-Montjuïc,41.37332,2.16643,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,1125,22,50,80,355,24,4,1.5,4.75,4.0,4.25,1,1
1486220127242926733,la Dreta de l'Eixample,Eixample,41.39291,2.16069,Entire rental unit,Entire home/apt,8,1.0,4.0,3.0,31,330,0,0,0,189,0,0,0.0,4.75,4.94,4.63,0,0
